name,phone,website,tipo_site,status
Odontopediatra e Cirurgia-Dentista (Dra. Beatriz Tenorio),(21) 99883-5121,https://www.beatriztenorio.com.br/,site próprio,200
Emergencia Dentista 24 horas RJ - Equipe Kruger,(21) 3344-0776,https://www.dentistadeemergenciarj.com.br/,site próprio,200
Dentistas em Copacabana - Clinica Odontologica Dental Fit Copacabana,(21) 97089-8895,https://dentistaemcopacabana.com.br/clinica-odontologica-em-copacabana/,site próprio,200
CORB - Centro Odontologico Rio Branco,(21) 2220-8570,http://www.clinicacorb.com.br/,site próprio,406
INSABE - Dentista e implante na Vila da Penha,(21) 97011-5931,https://insabe.com.br/,site próprio,200
"Dra. Brunna Nogueira, Dentista",(21) 3592-1743,https://www.doctoralia.com.br/brunna-nogueira/dentista-cirurgiao-buco-maxilo-facial/rio-de-janeiro?utm_source=google&utm_medium=gmb&utm_campaign=666766&utm_content=website,site próprio,200
Service Odonto Catumbi,(21) 98744-2039,https://www.serviceodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
ESPACO ORAL (r) Dentista no Catete I Protese Protocolo I Implante I Alinhadores I Clareamento I HOF I Escaneamento,(21) 2225-7777,http://www.espacooral.com.br/,site próprio,200
Happy Tooth Odontologia,(21) 3648-9592,http://www.happytooth.com.br/,site próprio,200
Dentista e Invisalign no Meier - Clinica Odontologica Prime Dente,(21) 99991-5601,http://www.primedente.com.br/,site próprio,200
ESPACO ODONTO,(61) 3037-3628,https://espacoodonto-df.com/,site próprio,406
Clinica Allere,(61) 3346-0524,http://www.clinicaallere.com.br/,site próprio,200
Ianara Pinho Odontologia | Asa Sul,(61) 3522-7817,https://ianarapinho.odo.br/,site próprio,200
Clinica Blu | Dentista em Brasilia,(61) 98341-3338,https://www.clinicablu.com.br/implantes-dentarios,site próprio,520
OdontoMaxx,(61) 98674-0276,http://www.odontomaxx.com.br/,agregador/social,200
iOrto,(61) 3328-6264,http://www.iorto.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4769806015743113222,site próprio,200
Clinica Zelus Odontologia - Dentista 24H,(61) 99269-4235,https://clinicazelus.com.br/,site próprio,200
Dra.Norma Melucci,(61) 99421-3333,https://www.dranormamelucci.com.br/institutodoroncoeapneia,site próprio,200
Odonx Odontologia Integrada,(61) 3245-7863,http://odonx.com.br/,agregador/social,406
Bucher Odontologia 24 Horas,(61) 99381-1390,https://www.bucherodontologia.com/dentista24horas,site próprio,200
Clinica Humanna Odontologia | Lentes de contato em Asa Norte | Implantes dentarios,(61) 98381-4148,https://humannaodontologia.com.br/,site próprio,200
Trida Odontologia | Dentista Brasilia Shopping | Asa Norte,(61) 3425-2010,https://www.tridaodontologia.com.br/,site próprio,406
CABI,(61) 3347-0583,http://www.cabiodontologia.com.br/,site próprio,200
Sun Odontologia | Alinhadores | Implantes | Harmonizacao orofacial,(61) 99984-8728,https://wa.me/61999848728,agregador/social,200
Dra Daniela Hildebrand,(61) 3264-0555,https://www.orallaserbsb.com.br/,site próprio,403
All Vida - Odontologia 24h - Brasilia DF,(61) 99125-0101,https://allvida.com.br/odonto24h/,site próprio,200
Clinica Odonthos,(61) 98234-0692,http://www.clinicaodonthos.com.br/,site próprio,200
Achei Odontologia,(61) 99888-5615,https://dentistabrasilia.com/,site próprio,200
IGM Odontologia para Familia,(61) 3447-8229,https://igmodonto.com/,site próprio,200
Ortoface Odontologia Brasilia,(61) 3234-3638,http://www.ortoface.com.br/,site próprio,200
Crie Odontologia,(61) 98338-0008,https://www.crieodontologia.com.br/,site próprio,406
Rita Trindade SPA Medico Odontologico,(61) 99995-5586,http://www.ritatrindade.com/,site próprio,200
Dra. Viviane Amaral Dentista Invisalign em Brasilia - Alinhador invisivel Asa Sul,(61) 98622-5222,https://dravivianeamaral.com.br/,site próprio,200
"Conceito Odontologia - Denista Asa Sul I Implante Dentario, Lente de Contato, Faceta, Invisalign e Protese Protocolo",(61) 99555-1490,http://www.conceitoodontologia.com.br/,site próprio,404
Clinica Estilo Odontologia,(61) 3347-7000,https://clinicaestilo.com.br/,site próprio,200
Dentista Dra. Deborah Gomide / Clareamento / Botox / Resinas e Porcelana / Brasilia-DF,(61) 99976-3913,https://dradeborahgomide.com.br/,site próprio,200
Centro Clinico Mais Brasilia,(61) 98241-3121,,sem site,
Dra. Alynne Macedo - Invisalign,(61) 98504-5132,https://invisalign.alynnemacedo.com/,site próprio,200
Vital Implantes e Tratamentos Dentarios,(61) 3030-5757,http://www.vitalimplantes.com.br/,site próprio,200
"Aquarela Centro de Ortodontia, Estetica e Odontopediatria",(61) 99187-5504,https://aquarelaorto.com.br/,site próprio,200
"Endoralli Odontologia - Dentistas especialistas em Implantes, Proteses, Invisalign, Ortodontia e Canal.",(61) 98306-5957,https://www.endoralli.com.br/,site próprio,200
Dentista Dr. Cesar Ferraz / Lentes de Resina e Porcelana / Brasilia-DF,(61) 99591-0990,https://www.drcesarferraz.com.br/,site próprio,200
Quatro Odontologia,(61) 3346-5143,http://www.quatroodontologia.com.br/,site próprio,200
Implantomed,(61) 3202-3656,http://www.implantomed.com.br/?utm_source=google&utm_medium=organic&utm_campaign=gmb,site próprio,200
Arte Odontologia Integral,(61) 3233-1861,,sem site,
Dentista - Clinica Odontologica Boca e Saude,(61) 98138-9320,,sem site,
Dra. Talita Chimeli - Faceta de Porcelana - Lente de contato - Odontologia Estetica e Funcional,(61) 98637-9900,http://www.talitachimeli.com.br/,site próprio,200
Ianara Pinho Odontologia,(61) 3522-7803,https://ianarapinho.odo.br/,site próprio,200
Harmonizare Odontologia.,(61) 99333-3332,http://www.harmonizare.com/,site próprio,200
Gaudio Centro de Odontologia e Estetica,(61) 99968-0336,https://gaudioodontologia.com.br/,site próprio,200
Clinisul,(61) 99949-0274,,sem site,
Maison Odontologia Especializada,(61) 99143-4312,,sem site,
Renilda Vasconcelos Odontologia - Dentista Brasilia,(61) 98143-4117,http://www.instagram.com/dra.renildavasconcelos,agregador/social,200
Odontohappy,(61) 98540-5201,http://www.odontohappy.com/,site próprio,200
Oral Persona - Dentista em Brasilia,(61) 3248-0492,https://www.instagram.com/oralpersona/,agregador/social,200
 Clinica Implanto Odontologia Especializada | Dentista Brasilia,(61) 3245-1122,http://www.implanto.com.br/,site próprio,200
Clinica Odontologica Alegra e Autoestima | Brasilia-DF,(61) 3033-3322,,sem site,
Clinica Odontologica PIO XII,(61) 98164-9740,,sem site,
Clinica Avila - Harmonizacao Facial - Odontologia - Protese Dentaria - Asa Sul - Brasilia - DF,(61) 3244-8639,http://www.clinicaavila.com.br/,site próprio,200
Ianara Pinho Odontologia | Asa Norte,(61) 3522-7811,https://ianarapinho.odo.br/,site próprio,200
Moreti,(61) 3346-4894,http://www.moretiodontologia.com.br/,site próprio,200
Aodonto,(61) 99433-1286,https://aodonto.com.br/,site próprio,406
Billig Odontologia,(61) 99631-1818,https://www.billigodontologia.com.br/,site próprio,200
Clinica Oral Concept,(61) 98164-2426,http://clinicaoralconcept.com.br/,site próprio,200
Ortoriso Clinica Odontologica,(61) 3328-0846,https://www.ortorisodf.com.br/,site próprio,200
Primore - Odontologia Especializada em Brasilia,(61) 3224-6837,https://www.instagram.com/primore_odontologia/,agregador/social,200
NP Clinica Odontologica | Dentista Asa Norte | Invisalign Lentes Resina Composta Asa Norte,(61) 99022-9160,https://nelsonpinheiroodontologia.com.br/,site próprio,200
Clinica Ortobrasilia,(61) 99868-3904,http://www.ortobrasilia.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.ortobrasilia.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ortobrasilia.com.br'. (_ssl.c:1000)"")))"
Blanc,(61) 3248-7432,https://sites.google.com/view/dentistanolagosul/p%C3%A1gina-inicial,agregador/social,200
Odontofama Clinica Odontologica,(61) 3273-1173,https://www.instagram.com/odon.tofama?igsh=MWUzdTF1anBuaGFkNA==,agregador/social,200
Ortomix Solucoes Esteticas Clinica Odontologica,(61) 98435-8631,https://www.ortomixodontologia.com.br/,site próprio,406
Orthoped Odontologia Especializada - Brasilia - Asa Norte,(61) 3327-1078,http://www.orthopedodontologia.com.br/,site próprio,200
LOE + Excelencia em Odontologia,(61) 3039-2999,http://loemais.com.br/,site próprio,200
Clinica Dentista White,(61) 3328-2444,,sem site,
Dentista Dr. Fernando Brasil | Odontologia de Alto Impacto| Lentes de Contato Dental | Implantes Dentarios,(61) 3327-9835,https://drfernandobrasil.com.br/,site próprio,200
Dutra Clinic - Implantodontia e Estetica,(61) 3381-8218,,sem site,
Clinica Implanthos,(61) 99122-5571,http://clinicaimplanthos.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='clinicaimplanthos.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE00416D0>: Failed to resolve 'clinicaimplanthos.com.br' ([Errno 11001] getaddrinfo failed)""))"
Odontolog Instituto de Odontologia,(61) 98556-2000,https://www.odontologdf.com/,site próprio,200
Odonto LCS - Centro Clinico Odontologico e Estetica,(61) 99924-6939,https://odontolcs.com.br/,site próprio,200
Ineo - Instituto em Excelencia Odontologica,(61) 98351-0304,https://ineo.odo.br/,site próprio,200
Dra. Helianne Figueiredo Dentista Asa Sul Brasilia Luminy,(61) 99510-1163,https://www.luminyoralstudio.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.luminyoralstudio.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0042660>: Failed to resolve 'www.luminyoralstudio.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dra. Marina Sales,(61) 99669-2283,https://www.instagram.com/dramarinasales/,agregador/social,200
OralClin DF,(61) 98554-7600,,sem site,
CINN Odontologia | Dentista,(61) 3326-5814,http://odontocinn.com.br/,site próprio,200
Dra Jessyka Braga Dentista em brasilia,(61) 98241-3121,https://www.instagram.com/dra.jessykabraga/,agregador/social,200
ILO - Laboissiere Odontologia Dentista Asa Norte,(61) 99277-9550,http://www.ilodontologia.com.br/,site próprio,200
Mathias Odontologia,(61) 99119-2403,https://odontologiamathias.com.br/,site próprio,200
Personale Odontologia,(61) 3039-4965,https://personaleodontologia.com.br/,site próprio,406
OdontoCompany,(61) 99249-5272,,sem site,
021 Dental,(61) 98149-9261,https://021dental.com.br/dentistas-asa-norte-df/,site próprio,200
Ampla Odontologia,(61) 99538-5757,,sem site,
Centrovida Odontologia | Dentista Asa Norte,(61) 3445-2551,http://www.centrovidaodontologia.com.br/,site próprio,406
Clinica Dental Concept,(61) 99666-0471,https://www.clinicadentalconcept.com.br/pagina-princi,site próprio,406
Odontocentro,(61) 98465-3263,http://www.odontocentrobsb.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.odontocentrobsb.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB04A0>: Failed to resolve 'www.odontocentrobsb.com.br' ([Errno 11001] getaddrinfo failed)""))"
Agora Odontologia,(61) 3233-5739,,sem site,
Amberget Odontologia | Dentista na Asa Norte,(61) 99209-7846,https://amberget.com.br/,site próprio,520
IEEP Odontologia Especializada,(61) 3323-1644,http://www.ieepodontologia.com.br/,site próprio,200
Odonto Home | Dentista em Brasilia,(61) 3878-2797,http://instagram.com/odontohomehospitalar,agregador/social,200
Blanca Odontologia,(61) 3327-2326,http://www.blancaodontologia.com.br/,site próprio,200
MS Odontologia,(61) 98248-4140,https://mirandasantosodonto.com/,site próprio,406
All Prime Clinica Odontologica e Estetica,(61) 98454-4044,https://instagram.com/allprimeodonto?igshid=MzRlODBiNWFlZA==,agregador/social,200
"Dra Virna Patusco DTM e Dor Orofacial, Odontologia do Sono e Ortodontia",(61) 99965-9754,,sem site,
Principale Digital Clinic,(61) 99658-7982,https://www.principale.com.br/,site próprio,200
Dra Ana Paula Bittencourt Odontologia,(61) 99634-0405,http://www.domodonto.com.br/,site próprio,200
Unique Odontologia e Estetica,(61) 3039-5443,,sem site,
Vertho Odontologia Especializada,(61) 3033-1222,http://www.verthoodontologia.com.br/,site próprio,200
Odontologia Estetica Emergencia 24 Horas,(61) 98383-3031,http://www.snodontologiaestetica.com/,site próprio,200
Lule Odontologia Criative,(61) 98625-0942,,sem site,
OdontoVila: Seu Dentista na Vila Planalto - Rebilitacao Oral e Odontologia Especializada,(61) 98525-1763,,sem site,
IOOG Dental - Instituto Odontologico Orro e Ghader,(61) 3567-4676,http://www.facebook.com/ioogdental/?fref=ts,agregador/social,200
Chronos Odontologia | Sudoeste,(61) 3256-3165,http://www.odontochronos.com.br/,site próprio,200
Dentista para crianca em Brasilia,(61) 98315-3512,https://instagram.com/ioesp,agregador/social,200
Odontopediatria em Brasilia DF - Dra Cecilia Abrahao,(61) 3326-7900,http://www.oralped.com.br/,site próprio,200
Odontosul - Odontologia para pacientes especiais,(61) 3244-0581,https://www.instagram.com/odontosulclinica?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,agregador/social,200
IOA Brasilia,(61) 3771-3199,http://www.ioabrasilia.com.br/,site próprio,406
Premier Especialidades Odontologicas,(61) 3024-8571,http://www.canalcommicroscopio.com.br/,site próprio,200
IPO - Instituto Pires de Odontologia,(61) 3326-0411,https://ipoodontologia.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='ipoodontologia.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0041490>: Failed to resolve 'ipoodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))"
Centro de Odontologia Integrada Simone Carrara,(61) 99646-6160,http://simonecarrara.com.br/,site próprio,406
ImplantCenter - Odontologia e Implantes em Brasilia,(61) 3443-0402,http://www.implantcenter.com.br/,site próprio,200
OdontoCompany,(61) 3202-8355,,sem site,
Clinica Luna,(61) 99177-0361,http://www.lunaodonto.com.br/,site próprio,200
Klaus Rodrigues,(31) 98305-5322,http://www.klausrodrigues.com.br/,site próprio,200
Dr Gustavo Belligoli,,http://doutorgustavo.com/,site próprio,406
Clinica Odontologica | Rede Odonto Centro BH,(31) 2116-1254,https://www.redeodonto.com.br/rede-odonto-centro-bh,site próprio,404
Implante Dentario | Sante Clinica Odontologica | Dentista em Santo Agostinho - BH,(31) 98430-4663,https://www.clinicaodontologicasante.com.br/,site próprio,406
Grupo Odontologico Carlos Teodorico,(31) 99263-5516,http://grupoodontologico.com.br/,site próprio,200
Instituto Oral Premium - Dentista 24 Horas,(31) 99736-7514,http://dentista24horas.net.br/,site próprio,406
Clinica Le Deux,(31) 3568-9948,http://www.ledeuxodontologia.com.br/,site próprio,200
Dr. Luis Gustavo Menegucci Invisalign Doctor,(31) 97501-8694,http://www.gustavomenegucci.com.br/,site próprio,200
Clara Odontologia,(31) 99399-6965,https://claraodontologia.com.br/,site próprio,406
Clinica Odontologica Bias Fortes,(31) 99417-0017,http://www.clinicabiasfortes.com.br/,site próprio,200
Mr.Clean Odontologia e Saude,(31) 3224-7378,https://odontologiaesaudebh.com.br/,site próprio,403
Grupo Odontologico Especializado,(31) 3223-6342,,sem site,
Horizonte Clinica Odontologica | Implante Dentario | Lente de Contato Dental | Floresta | Belo Horizonte - MG,(31) 2116-1241,https://floresta.horizonteodontologia.com.br/,site próprio,406
Alegro Clinica Odontologica,(31) 99466-0252,https://alegroclinica.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='alegroclinica.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'alegroclinica.com.br'. (_ssl.c:1000)"")))"
Dra. Hellen Ulhoa | Invisalign | Lente de Contato Dental | Dentista | Lourdes | Belo Horizonte - MG,(31) 3972-4093,https://claraodontologia.com.br/invisalignbh/,site próprio,406
Ceof BH,,https://conteudo.redeodonto.com.br/rede-odonto-ceof-bh,site próprio,200
Humanize Odontologia BH,(31) 99743-6547,https://www.humanizeodontologiabh.com.br/,site próprio,200
Instituto de Odontologia 24h,(31) 3044-2626,https://www.institutodeodontologia.com.br/emergencia,site próprio,200
Centro Odontologico Pedro II - Todas as especialidades,(31) 3464-6557,https://copedro2.com.br/,site próprio,200
Saude e Paz Clinicas Odontologicas,(31) 3658-5000,http://www.clinicassaudeepaz.com.br/,site próprio,200
Dra. Erika Drubscky - Clinica Odontologica Qualidente,(31) 98765-9068,https://www.instagram.com/dra.erikadrubscky,agregador/social,200
Clinica Odonto QualityBH - Credenciado Sulamerica Odonto e Odontoprev,(31) 98908-1171,https://www.clinicaodontoqualitybh.com.br/,site próprio,406
IOBH Odontologia,(31) 99405-8617,https://iobhodontologia.com.br/,site próprio,200
CQ Odontologia,(31) 97202-9139,http://cqodontologia.com.br/,site próprio,406
ClinBelo | Clinica odontologica,(31) 99339-7248,https://clinbelo.com.br/,site próprio,200
Odonto Lourdes,(31) 2531-0197,https://www.instagram.com/odonto.lourdes/,agregador/social,200
Clinica Odontologica Implantar - Dentista no Padre Eustaquio,(31) 2120-0013,http://www.grupoimplantar.com.br/,site próprio,200
