name,website,phone
"Dra. Mayra Aquino, Dentista Recife",https://api.whatsapp.com/send?phone=5581993746540&text=Ol%C3%A1!%20Gostaria%20de%20agendar%20uma%20consulta%20com%20Dra.%20Mayra%20Aquino,5581996938180
Consultorio Odontologico - Dra. Pascalle Ribeiro,https://linktr.ee/drapascalleribeiro,5581994176617
Olga | Odontologia Clinica Odontologica,https://www.instagram.com/olgastudioodontologico?igsh=MXUzdGtyOTQ3cXI1Mw==,5581995335775
Netto Odontologia - Dr. Christiano Netto E Equipe,,5581986551405
Dr. Eduardo Lacet | Dentista Em Recife | Ortodontista | Invisalign Doctor Desde 2006,http://www.doctoralia.com.br/eduardo-lacet/dentista/recife?utm_source=google&utm_medium=gmb&utm_campaign=826072&utm_content=website,5581986367524
Dental Concept Clinica Odontologica - Dra. Lucia Vanderlei & Dra. Carolina Vanderlei,"https://api.whatsapp.com/send/?phone=558196076767&text=Ol%C3%A1,+gostaria+de+marcar+uma+consulta+com+Dra.+Lucia+Vanderlei",5581996076767
Rebeka Ribeiro Gomes Odontologia Me,,5581982874044
Dra Daniela Salvador - Odontopediatra Recife I Dentista Infantil Boa Viagem I Aparelho Ortodontico,https://espacoredoma.com.br/,5581985010191
Dra. Margarida Lopes,,5581994959852
Dentista 24 Horas - Clinica Sorio Emergencia Dentista De Duque De Caxias,https://emergenciadentistacaxias.com.br/,5521972148378
Odontocompany Caxias Calcadao,http://www.odontocompanycaxias.com.br/,5521970271168
Odontocompany Caxias 25 De Agosto,http://www.odontocompanycaxias25.com.br/,5521964983200
Sorridents Duque De Caxias,https://sorridents.com.br/unidade/rj-duque-de-caxias-bar-dos-cavaleiros,5521991549347
Clinica Odontologica - Dr. Paulo Roberto,https://www.doctoralia.com.br/paulo-roberto-barbosa-junior/cirurgiao-buco-maxilo-facial-dentista/duque-de-caxias?utm_source=google&utm_medium=gmb&utm_campaign=65370&utm_content=website,5521994251009
Art Dentista - Clinica Odontologica,https://artdentista.com.br/,5521990949915
Clident Clinica Odontologica,,5521993013551
Service Odonto Duque De Caxias 5,https://www.serviceodonto.com.br/,5521987442039
Clinica Dra. Daiana De Aguiar,,5521996501058
Neoriso Odontologia - Dentistas Especializados Em Implantes Dentarios Em Duque De Caxias.,https://neoriso.com.br/implante-dentario-duque-de-caxias/,5521964663698
Dra. Danielle Gil,,5521972549468
"Odontopediatria Centro Duque De Caxias | Clinica Silveira Franzen, Extracao De Siso, Aparelho Dental, Clareamento, Canal",https://www.silveirafranzenodontologia.com.br/,5521979596451
Service Odonto Duque De Caxias 2,,5521987442039
Odontoalverca Clinica Odontogica,,5521995058989
Ortolook Caxias 1 - Clinica Odontologica,http://www.ortolook.com.br/,5521969528335
Dr Saulo Fernandes - Facetas De Resina Em Duque De Caxias - Implante Dental Duque De Caxias,http://saulofernandes.com/site/contato/,5521985980800
Ortolook Caxias 2 - Clinica Odontologica,https://ortolook.com.br/,5521986869057
Clinica Odonto Plena,https://odontoplena.com.br/,5521988463714
Mt Odonto,https://mtodonto.com.br/pagina-principal,5521959376866
Dr. Elder Valadao,,5521970062645
Sorriso Clean,,5521999005612
Asanti Odonto,http://www.asantiodonto.com.br/,5521960207474
Dra. Bruna Campos | Dentista Em Duque De Caxias,,5521965735280
Sorriso Star Clinica Odontologica Ltda,http://www.sorrisostar.com.br/,5521991802359
Rioodonto Odontologia Integrada,,5521969700822
Benamor Odontologia,http://www.benamorodontologia.com.br/,5521987185532
Clinica Thais Paiva - Odontologia - Odontopediatra - Ortodontista,https://www.clinicathaispaiva.com/,5521987704122
Dra. Priscila Vasconcellos,,5521993711515
Dentista Caxias - Odontologia Especializada,https://dentistacaxias.meudoutor.com/,5521967707406
Consultorio Dr Johnny Borges,,5521981306407
Odonto Family Caxias,https://wa.me/5521971647430,5521971647430
Dra. Bianca Porciuncula Harmonizacao Facial E Dentista,http://bit.ly/3C3UUyF,5521967639361
Centro Odontologico Dr. Manoel Teles,http://www.comteles.com.br/,5521975698793
Dental Universitaria,,5521970363428
Odontorisos,,5521974618557
Dra Heliethe Motta - Ortodontia E Harmonizacao Facial Especializada - Duque De Caxias,,5521981101002
Dra Amanda Dias Odontopediatra E Frenectomia Lingual,http://www.artdentista.com.br/,5521990949915
"Foco Clinique - Odontologia, Medicina E Cursos",https://youtu.be/PTTOHFw1XuE,5521996933972
Dental Top Clinic,,5521972136877
Dra Jennifer Rodrigues Periodontista,http://www.artdentista.com.br/,5521990949915
Dra Dayany Sehnem - Periodontia E Odontopediatria,https://www.instagram.com/dra.daydentista/,5521979674801
Dentista Em Caxias - Dra. Karina Franca - Ortodontia E Harmonizacao Facial,https://karinafranca.com/,5521982029579
Dra. Lidia Eugenio Figueiredo,,5521970141415
"Dentista Duque De Caxias Rj, Dra Thais Moreira",,5521990919774
Jp Odonto Duque De Caxias,https://ygodontologiaa.my.canva.site/venha-conhecer,5521982474336
Consultorio Dra Angela Maria S. Sant` Anna,,5521986988644
Dr. Thiago Lucena | Bucomaxilofacial | Implante Dentario | Siso | Estomatologia | Dtm L Implante Zigomatico | Duque De Caxias,http://www.drthiagolucena.com/,5521999459053
Clinica Sandra Robert,,5521979987277
Clinica Odontologica De Reabilitacao Oral Scander | Dentistas,https://clinicaoralscander.com.br/,5521984301010
Fiable Odonto Ltda,https://www.instagram.com/fiableodonto/,5521998460548
Dra. Walquiria Moulin,https://drawalquiria.com.br/,5521982916679
Atelie Do Sorriso (consultorio Odontologico),https://www.instagram.com/ateliedosorriso.dc?igsh=am9xNzR1YTc0MzBy,5521986677980
Dl Odontologia Estetica - Dr. Dario Pereira E Dra. Lilian Cordeiro,,5521991838776
Life Oral - Odontologia,https://www.instagram.com/lifeoral?igsh=MWNzMGF4ZWY3amFvNQ==,5521982708885
Dentistas Carla Datrino E Vagner Datrino,,5521982708885
Consultorio Marianna Moura,http://instagram.com/dramariannamoura,5521989123182
Clinica Sao Miguel,,5521988837670
Hospital Da Dentadura,,5521980372625
Prorir Clinica Odontologica Vila Sao Luis - Duque De Caxias,https://prorir.com.br/clinicas-prorir/duque-de-caxias/vila-sao-luis/,5521987794809
Dr. Manoel Bastos Odontologia Integrada,,5521979670841
