name,website,phone,status,tipo_site
Dentistas em Copacabana - Clinica Odontologica Dental Fit Copacabana,https://dentistaemcopacabana.com.br/clinica-odontologica-em-copacabana/,(21) 97089-8895,200,site próprio
CORB - Centro Odontologico Rio Branco,http://www.clinicacorb.com.br/,(21) 2220-8570,406,site próprio
INSABE - Dentista e implante na Vila da Penha,https://insabe.com.br/,(21) 97011-5931,200,site próprio
"Dra. Brunna Nogueira, Dentista",https://www.doctoralia.com.br/brunna-nogueira/dentista-cirurgiao-buco-maxilo-facial/rio-de-janeiro?utm_source=google&utm_medium=gmb&utm_campaign=666766&utm_content=website,(21) 3592-1743,200,site próprio
Service Odonto Catumbi,https://www.serviceodonto.com.br/,(21) 98744-2039,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",site próprio
ESPACO ORAL (r) Dentista no Catete I Protese Protocolo I Implante I Alinhadores I Clareamento I HOF I Escaneamento,http://www.espacooral.com.br/,(21) 2225-7777,200,site próprio
Happy Tooth Odontologia,http://www.happytooth.com.br/,(21) 3648-9592,200,site próprio
Dentista e Invisalign no Meier - Clinica Odontologica Prime Dente,http://www.primedente.com.br/,(21) 99991-5601,200,site próprio
ESPACO ODONTO,https://espacoodonto-df.com/,(61) 3037-3628,406,site próprio
Clinica Allere,http://www.clinicaallere.com.br/,(61) 3346-0524,200,site próprio
Ianara Pinho Odontologia | Asa Sul,https://ianarapinho.odo.br/,(61) 3522-7817,200,site próprio
Clinica Blu | Dentista em Brasilia,https://www.clinicablu.com.br/implantes-dentarios,(61) 98341-3338,520,site próprio
OdontoMaxx,http://www.odontomaxx.com.br/,(61) 98674-0276,200,agregador/social
iOrto,http://www.iorto.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4769806015743113222,(61) 3328-6264,200,site próprio
Clinica Zelus Odontologia - Dentista 24H,https://clinicazelus.com.br/,(61) 99269-4235,200,site próprio
Dra.Norma Melucci,https://www.dranormamelucci.com.br/institutodoroncoeapneia,(61) 99421-3333,200,site próprio
Odonx Odontologia Integrada,http://odonx.com.br/,(61) 3245-7863,406,agregador/social
Bucher Odontologia 24 Horas,https://www.bucherodontologia.com/dentista24horas,(61) 99381-1390,200,site próprio
Clinica Humanna Odontologia | Lentes de contato em Asa Norte | Implantes dentarios,https://humannaodontologia.com.br/,(61) 98381-4148,200,site próprio
Trida Odontologia | Dentista Brasilia Shopping | Asa Norte,https://www.tridaodontologia.com.br/,(61) 3425-2010,406,site próprio
CABI,http://www.cabiodontologia.com.br/,(61) 3347-0583,200,site próprio
Sun Odontologia | Alinhadores | Implantes | Harmonizacao orofacial,https://wa.me/61999848728,(61) 99984-8728,200,agregador/social
Dra Daniela Hildebrand,https://www.orallaserbsb.com.br/,(61) 3264-0555,403,site próprio
All Vida - Odontologia 24h - Brasilia DF,https://allvida.com.br/odonto24h/,(61) 99125-0101,200,site próprio
Clinica Odonthos,http://www.clinicaodonthos.com.br/,(61) 98234-0692,200,site próprio
Achei Odontologia,https://dentistabrasilia.com/,(61) 99888-5615,200,site próprio
IGM Odontologia para Familia,https://igmodonto.com/,(61) 3447-8229,200,site próprio
Ortoface Odontologia Brasilia,http://www.ortoface.com.br/,(61) 3234-3638,200,site próprio
Crie Odontologia,https://www.crieodontologia.com.br/,(61) 98338-0008,406,site próprio
Rita Trindade SPA Medico Odontologico,http://www.ritatrindade.com/,(61) 99995-5586,200,site próprio
Dra. Viviane Amaral Dentista Invisalign em Brasilia - Alinhador invisivel Asa Sul,https://dravivianeamaral.com.br/,(61) 98622-5222,200,site próprio
"Conceito Odontologia - Denista Asa Sul I Implante Dentario, Lente de Contato, Faceta, Invisalign e Protese Protocolo",http://www.conceitoodontologia.com.br/,(61) 99555-1490,404,site próprio
Clinica Estilo Odontologia,https://clinicaestilo.com.br/,(61) 3347-7000,200,site próprio
Dentista Dra. Deborah Gomide / Clareamento / Botox / Resinas e Porcelana / Brasilia-DF,https://dradeborahgomide.com.br/,(61) 99976-3913,200,site próprio
Centro Clinico Mais Brasilia,,(61) 98241-3121,,sem site
Dra. Alynne Macedo - Invisalign,https://invisalign.alynnemacedo.com/,(61) 98504-5132,200,site próprio
Vital Implantes e Tratamentos Dentarios,http://www.vitalimplantes.com.br/,(61) 3030-5757,200,site próprio
"Aquarela Centro de Ortodontia, Estetica e Odontopediatria",https://aquarelaorto.com.br/,(61) 99187-5504,200,site próprio
"Endoralli Odontologia - Dentistas especialistas em Implantes, Proteses, Invisalign, Ortodontia e Canal.",https://www.endoralli.com.br/,(61) 98306-5957,200,site próprio
Dentista Dr. Cesar Ferraz / Lentes de Resina e Porcelana / Brasilia-DF,https://www.drcesarferraz.com.br/,(61) 99591-0990,200,site próprio
Quatro Odontologia,http://www.quatroodontologia.com.br/,(61) 3346-5143,200,site próprio
Implantomed,http://www.implantomed.com.br/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(61) 3202-3656,200,site próprio
Arte Odontologia Integral,,(61) 3233-1861,,sem site
Dentista - Clinica Odontologica Boca e Saude,,(61) 98138-9320,,sem site
Dra. Talita Chimeli - Faceta de Porcelana - Lente de contato - Odontologia Estetica e Funcional,http://www.talitachimeli.com.br/,(61) 98637-9900,200,site próprio
Ianara Pinho Odontologia,https://ianarapinho.odo.br/,(61) 3522-7803,200,site próprio
Harmonizare Odontologia.,http://www.harmonizare.com/,(61) 99333-3332,200,site próprio
Gaudio Centro de Odontologia e Estetica,https://gaudioodontologia.com.br/,(61) 99968-0336,200,site próprio
Clinisul,,(61) 99949-0274,,sem site
Maison Odontologia Especializada,,(61) 99143-4312,,sem site
Renilda Vasconcelos Odontologia - Dentista Brasilia,http://www.instagram.com/dra.renildavasconcelos,(61) 98143-4117,200,agregador/social
Odontohappy,http://www.odontohappy.com/,(61) 98540-5201,200,site próprio
Oral Persona - Dentista em Brasilia,https://www.instagram.com/oralpersona/,(61) 3248-0492,200,agregador/social
 Clinica Implanto Odontologia Especializada | Dentista Brasilia,http://www.implanto.com.br/,(61) 3245-1122,200,site próprio
Clinica Odontologica Alegra e Autoestima | Brasilia-DF,,(61) 3033-3322,,sem site
Clinica Odontologica PIO XII,,(61) 98164-9740,,sem site
Clinica Avila - Harmonizacao Facial - Odontologia - Protese Dentaria - Asa Sul - Brasilia - DF,http://www.clinicaavila.com.br/,(61) 3244-8639,200,site próprio
Ianara Pinho Odontologia | Asa Norte,https://ianarapinho.odo.br/,(61) 3522-7811,200,site próprio
Moreti,http://www.moretiodontologia.com.br/,(61) 3346-4894,200,site próprio
Aodonto,https://aodonto.com.br/,(61) 99433-1286,406,site próprio
Billig Odontologia,https://www.billigodontologia.com.br/,(61) 99631-1818,200,site próprio
Clinica Oral Concept,http://clinicaoralconcept.com.br/,(61) 98164-2426,200,site próprio
Ortoriso Clinica Odontologica,https://www.ortorisodf.com.br/,(61) 3328-0846,200,site próprio
Primore - Odontologia Especializada em Brasilia,https://www.instagram.com/primore_odontologia/,(61) 3224-6837,200,agregador/social
NP Clinica Odontologica | Dentista Asa Norte | Invisalign Lentes Resina Composta Asa Norte,https://nelsonpinheiroodontologia.com.br/,(61) 99022-9160,200,site próprio
Clinica Ortobrasilia,http://www.ortobrasilia.com.br/,(61) 99868-3904,"ERRO: HTTPSConnectionPool(host='www.ortobrasilia.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ortobrasilia.com.br'. (_ssl.c:1000)"")))",site próprio
Blanc,https://sites.google.com/view/dentistanolagosul/p%C3%A1gina-inicial,(61) 3248-7432,200,agregador/social
Odontofama Clinica Odontologica,https://www.instagram.com/odon.tofama?igsh=MWUzdTF1anBuaGFkNA==,(61) 3273-1173,200,agregador/social
Ortomix Solucoes Esteticas Clinica Odontologica,https://www.ortomixodontologia.com.br/,(61) 98435-8631,406,site próprio
Orthoped Odontologia Especializada - Brasilia - Asa Norte,http://www.orthopedodontologia.com.br/,(61) 3327-1078,200,site próprio
LOE + Excelencia em Odontologia,http://loemais.com.br/,(61) 3039-2999,200,site próprio
Clinica Dentista White,,(61) 3328-2444,,sem site
Dentista Dr. Fernando Brasil | Odontologia de Alto Impacto| Lentes de Contato Dental | Implantes Dentarios,https://drfernandobrasil.com.br/,(61) 3327-9835,200,site próprio
Dutra Clinic - Implantodontia e Estetica,,(61) 3381-8218,,sem site
Clinica Implanthos,http://clinicaimplanthos.com.br/,(61) 99122-5571,"ERRO: HTTPConnectionPool(host='clinicaimplanthos.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56A6FF0>: Failed to resolve 'clinicaimplanthos.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Odontolog Instituto de Odontologia,https://www.odontologdf.com/,(61) 98556-2000,200,site próprio
Odonto LCS - Centro Clinico Odontologico e Estetica,https://odontolcs.com.br/,(61) 99924-6939,200,site próprio
Ineo - Instituto em Excelencia Odontologica,https://ineo.odo.br/,(61) 98351-0304,200,site próprio
Dra. Helianne Figueiredo Dentista Asa Sul Brasilia Luminy,https://www.luminyoralstudio.com.br/,(61) 99510-1163,"ERRO: HTTPSConnectionPool(host='www.luminyoralstudio.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56C7770>: Failed to resolve 'www.luminyoralstudio.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra. Marina Sales,https://www.instagram.com/dramarinasales/,(61) 99669-2283,200,agregador/social
OralClin DF,,(61) 98554-7600,,sem site
CINN Odontologia | Dentista,http://odontocinn.com.br/,(61) 3326-5814,200,site próprio
Dra Jessyka Braga Dentista em brasilia,https://www.instagram.com/dra.jessykabraga/,(61) 98241-3121,200,agregador/social
ILO - Laboissiere Odontologia Dentista Asa Norte,http://www.ilodontologia.com.br/,(61) 99277-9550,200,site próprio
Mathias Odontologia,https://odontologiamathias.com.br/,(61) 99119-2403,200,site próprio
Personale Odontologia,https://personaleodontologia.com.br/,(61) 3039-4965,406,site próprio
OdontoCompany,,(61) 99249-5272,,sem site
021 Dental,https://021dental.com.br/dentistas-asa-norte-df/,(61) 98149-9261,200,site próprio
Ampla Odontologia,,(61) 99538-5757,,sem site
Centrovida Odontologia | Dentista Asa Norte,http://www.centrovidaodontologia.com.br/,(61) 3445-2551,406,site próprio
Clinica Dental Concept,https://www.clinicadentalconcept.com.br/pagina-princi,(61) 99666-0471,406,site próprio
Odontocentro,http://www.odontocentrobsb.com.br/,(61) 98465-3263,"ERRO: HTTPConnectionPool(host='www.odontocentrobsb.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56C49E0>: Failed to resolve 'www.odontocentrobsb.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Agora Odontologia,,(61) 3233-5739,,sem site
Amberget Odontologia | Dentista na Asa Norte,https://amberget.com.br/,(61) 99209-7846,520,site próprio
IEEP Odontologia Especializada,http://www.ieepodontologia.com.br/,(61) 3323-1644,200,site próprio
Odonto Home | Dentista em Brasilia,http://instagram.com/odontohomehospitalar,(61) 3878-2797,200,agregador/social
Blanca Odontologia,http://www.blancaodontologia.com.br/,(61) 3327-2326,200,site próprio
MS Odontologia,https://mirandasantosodonto.com/,(61) 98248-4140,406,site próprio
All Prime Clinica Odontologica e Estetica,https://instagram.com/allprimeodonto?igshid=MzRlODBiNWFlZA==,(61) 98454-4044,200,agregador/social
"Dra Virna Patusco DTM e Dor Orofacial, Odontologia do Sono e Ortodontia",,(61) 99965-9754,,sem site
Principale Digital Clinic,https://www.principale.com.br/,(61) 99658-7982,200,site próprio
Dra Ana Paula Bittencourt Odontologia,http://www.domodonto.com.br/,(61) 99634-0405,200,site próprio
Unique Odontologia e Estetica,,(61) 3039-5443,,sem site
Vertho Odontologia Especializada,http://www.verthoodontologia.com.br/,(61) 3033-1222,200,site próprio
Odontologia Estetica Emergencia 24 Horas,http://www.snodontologiaestetica.com/,(61) 98383-3031,200,site próprio
Lule Odontologia Criative,,(61) 98625-0942,,sem site
OdontoVila: Seu Dentista na Vila Planalto - Rebilitacao Oral e Odontologia Especializada,,(61) 98525-1763,,sem site
IOOG Dental - Instituto Odontologico Orro e Ghader,http://www.facebook.com/ioogdental/?fref=ts,(61) 3567-4676,200,agregador/social
Chronos Odontologia | Sudoeste,http://www.odontochronos.com.br/,(61) 3256-3165,200,site próprio
Dentista para crianca em Brasilia,https://instagram.com/ioesp,(61) 98315-3512,200,agregador/social
Odontopediatria em Brasilia DF - Dra Cecilia Abrahao,http://www.oralped.com.br/,(61) 3326-7900,200,site próprio
Odontosul - Odontologia para pacientes especiais,https://www.instagram.com/odontosulclinica?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,(61) 3244-0581,200,agregador/social
IOA Brasilia,http://www.ioabrasilia.com.br/,(61) 3771-3199,406,site próprio
Premier Especialidades Odontologicas,http://www.canalcommicroscopio.com.br/,(61) 3024-8571,200,site próprio
IPO - Instituto Pires de Odontologia,https://ipoodontologia.com.br/,(61) 3326-0411,"ERRO: HTTPSConnectionPool(host='ipoodontologia.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56A5970>: Failed to resolve 'ipoodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Centro de Odontologia Integrada Simone Carrara,http://simonecarrara.com.br/,(61) 99646-6160,406,site próprio
ImplantCenter - Odontologia e Implantes em Brasilia,http://www.implantcenter.com.br/,(61) 3443-0402,200,site próprio
OdontoCompany,,(61) 3202-8355,,sem site
Clinica Luna,http://www.lunaodonto.com.br/,(61) 99177-0361,200,site próprio
Klaus Rodrigues,http://www.klausrodrigues.com.br/,(31) 98305-5322,200,site próprio
Dr Gustavo Belligoli,http://doutorgustavo.com/,,406,site próprio
Clinica Odontologica | Rede Odonto Centro BH,https://www.redeodonto.com.br/rede-odonto-centro-bh,(31) 2116-1254,404,site próprio
Implante Dentario | Sante Clinica Odontologica | Dentista em Santo Agostinho - BH,https://www.clinicaodontologicasante.com.br/,(31) 98430-4663,406,site próprio
Grupo Odontologico Carlos Teodorico,http://grupoodontologico.com.br/,(31) 99263-5516,200,site próprio
Instituto Oral Premium - Dentista 24 Horas,http://dentista24horas.net.br/,(31) 99736-7514,406,site próprio
Clinica Le Deux,http://www.ledeuxodontologia.com.br/,(31) 3568-9948,200,site próprio
Dr. Luis Gustavo Menegucci Invisalign Doctor,http://www.gustavomenegucci.com.br/,(31) 97501-8694,200,site próprio
Clara Odontologia,https://claraodontologia.com.br/,(31) 99399-6965,406,site próprio
Clinica Odontologica Bias Fortes,http://www.clinicabiasfortes.com.br/,(31) 99417-0017,200,site próprio
Mr.Clean Odontologia e Saude,https://odontologiaesaudebh.com.br/,(31) 3224-7378,403,site próprio
Grupo Odontologico Especializado,,(31) 3223-6342,,sem site
Horizonte Clinica Odontologica | Implante Dentario | Lente de Contato Dental | Floresta | Belo Horizonte - MG,https://floresta.horizonteodontologia.com.br/,(31) 2116-1241,406,site próprio
Alegro Clinica Odontologica,https://alegroclinica.com.br/,(31) 99466-0252,"ERRO: HTTPSConnectionPool(host='alegroclinica.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'alegroclinica.com.br'. (_ssl.c:1000)"")))",site próprio
Dra. Hellen Ulhoa | Invisalign | Lente de Contato Dental | Dentista | Lourdes | Belo Horizonte - MG,https://claraodontologia.com.br/invisalignbh/,(31) 3972-4093,406,site próprio
Ceof BH,https://conteudo.redeodonto.com.br/rede-odonto-ceof-bh,,200,site próprio
Humanize Odontologia BH,https://www.humanizeodontologiabh.com.br/,(31) 99743-6547,200,site próprio
Instituto de Odontologia 24h,https://www.institutodeodontologia.com.br/emergencia,(31) 3044-2626,200,site próprio
Centro Odontologico Pedro II - Todas as especialidades,https://copedro2.com.br/,(31) 3464-6557,200,site próprio
Saude e Paz Clinicas Odontologicas,http://www.clinicassaudeepaz.com.br/,(31) 3658-5000,200,site próprio
Dra. Erika Drubscky - Clinica Odontologica Qualidente,https://www.instagram.com/dra.erikadrubscky,(31) 98765-9068,200,agregador/social
Clinica Odonto QualityBH - Credenciado Sulamerica Odonto e Odontoprev,https://www.clinicaodontoqualitybh.com.br/,(31) 98908-1171,406,site próprio
IOBH Odontologia,https://iobhodontologia.com.br/,(31) 99405-8617,200,site próprio
CQ Odontologia,http://cqodontologia.com.br/,(31) 97202-9139,406,site próprio
ClinBelo | Clinica odontologica,https://clinbelo.com.br/,(31) 99339-7248,200,site próprio
Odonto Lourdes,https://www.instagram.com/odonto.lourdes/,(31) 2531-0197,200,agregador/social
Clinica Odontologica Implantar - Dentista no Padre Eustaquio,http://www.grupoimplantar.com.br/,(31) 2120-0013,200,site próprio
Prima Linea Odontologia / Implantes / Invisalign,http://www.primalineaodonto.com.br/,(31) 3371-6655,200,site próprio
Instituto Odontologico Flavio Gontijo - Clinica Odontologica - Dentista - Implante dentario,https://flaviogontijo.com.br/,(31) 98012-7209,200,site próprio
